t,ros_t,Xhat0,Xhat1,Xhat2,Xhat3,Xhat4,Xhat5,Xhat6,Xhat7,Xhat8,Xhat9,Xhat10,Xhat11,imu_X0,imu_X1,imu_X2,imu_X3,imu_X4,imu_X5,imu_X6,imu_X7,imu_X8,imu_X9,imu_X10,imu_X11,T265_X0,T265_X1,T265_X2,T265_X3,T265_X4,T265_X5,T265_X6,T265_X7,T265_X8,T265_X9,T265_X10,T265_X11,hector_X0,hector_X1,hector_X2,hector_X3,hector_X4,hector_X5,hector_X6,hector_X7,hector_X8,hector_X9,hector_X10,hector_X11,vl53_X0,vl53_X1,vl53_X2,vl53_X3,vl53_X4,vl53_X5,vl53_X6,vl53_X7,vl53_X8,vl53_X9,vl53_X10,vl53_X11,scan_X0,scan_X1,scan_X2,scan_X3,scan_X4,scan_X5,scan_X6,scan_X7,scan_X8,scan_X9,scan_X10,scan_X11,T265Y0,T265Y1,T265Y2,T265Y3,T265Y4,T265Y5,hectorY0,hectorY1,hectorY2,vl53Y0,scanY0,scanY1,scanY2,scanY3,U0,U1,U2,U3,U4,U5,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,Rev_imu,Rev_T265,Rev_hector,Rev_vl53,Rev_scan,PN_imu,PN_T265,PN_hector,PN_vl53,PN_scan,M_imu,M_T265,M_hector,M_vl53,M_scan,Phat0,Phat1,Phat2,Phat3,Phat4,Phat5,Phat6,Phat7,Phat8,Phat9,Phat10,Phat11,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,imu_R0,imu_R1,imu_R2,imu_R3,imu_R4,imu_R5,imu_R6,imu_R7,imu_R8,imu_R9,imu_R10,imu_R11,T265_R0,T265_R1,T265_R2,T265_R3,T265_R4,T265_R5,T265_R6,T265_R7,T265_R8,T265_R9,T265_R10,T265_R11,hector_R0,hector_R1,hector_R2,hector_R3,hector_R4,hector_R5,hector_R6,hector_R7,hector_R8,hector_R9,hector_R10,hector_R11,vl53_R0,vl53_R1,vl53_R2,vl53_R3,vl53_R4,vl53_R5,vl53_R6,vl53_R7,vl53_R8,vl53_R9,vl53_R10,vl53_R11,scan_R0,scan_R1,scan_R2,scan_R3,scan_R4,scan_R5,scan_R6,scan_R7,scan_R8,scan_R9,scan_R10,scan_R11
33.26697302,1.66858E+18,-0.006538555,0.017906252,2.24131332,0.012444718,0.011007806,1.620192527,0.065328042,0.00822018,-0.271607354,-0.008087875,0.018156879,-0.019546997,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.025313294,0.019378477,0,0,0,1.608787235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278106544,0,0,0,6.649000168,6.118000031,12.71399975,1.718999982,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.025313294,0.019378477,1.608787235,-0.278106544,6.649000168,6.118000031,12.71399975,1.718999982,-0.011568555,-0.148079472,-0.106591119,0,0,0,0.009000188,0.016687777,2.244624119,0.012444718,0.011007806,1.621205021,0.111703872,0.004583608,-0.218409443,-0.008087875,0.018156879,-0.018656893,0,0,1,1,0,0,0,1,1,0,0,0,0.270532836,0.307138281,0,0.004012567,0.004012567,0.002343887,0.686948909,0.686948909,0.326143234,0.08507471,0.08507471,0.003665101,0.557185931,0.557185931,0.397308898,0.007333531,0.007333531,0.002460084,0.686948909,0.686948909,0.355096298,0.114655914,0.114655914,0.033665101,0.557185931,0.557185931,0.419685358,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.30141425,1.66858E+18,-0.004181079,0.018353558,2.232511788,0.012175122,0.011613035,1.61954096,0.076120525,0.018618221,-0.256484552,-0.008087875,0.018156879,-0.019546997,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.025313294,0.019378477,0,0,0,1.608787235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278106544,0,0,0,6.649000168,6.118000031,12.71399975,1.718999982,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.025313294,0.019378477,1.608787235,-0.278106544,6.649000168,6.118000031,12.71399975,1.718999982,0.323774485,0.311941236,0.453684057,0,0,0,-0.004181079,0.018353558,2.232511788,0.012175122,0.011613035,1.61954096,0.076120525,0.018618221,-0.256484552,-0.008087875,0.018156879,-0.019546997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004908247,0.004908247,0.002365943,0.722004299,0.722004299,0.345702081,0.09507471,0.09507471,0.013665101,0.567185931,0.567185931,0.407308898,0.004908247,0.004908247,0.002365943,0.722004299,0.722004299,0.345702081,0.09507471,0.09507471,0.013665101,0.567185931,0.567185931,0.407308898,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.33362317,1.66858E+18,-0.001463853,0.019147466,2.22421435,0.011905527,0.012218265,1.618889393,0.086913008,0.029016262,-0.24136175,-0.008087875,0.018156879,-0.019546997,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.025313294,0.019378477,0,0,0,1.608787235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278106544,0,0,0,6.644000053,6.143000126,12.71399975,1.661000013,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.025313294,0.019378477,1.608787235,-0.278106544,6.644000053,6.143000126,12.71399975,1.661000013,0.323774485,0.311941236,0.453684057,0,0,0,-0.001463853,0.019147466,2.22421435,0.011905527,0.012218265,1.618889393,0.086913008,0.029016262,-0.24136175,-0.008087875,0.018156879,-0.019546997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193.0062101,0.006015204,0.006015204,0.002418367,0.758320103,0.758320103,0.366166058,0.10507471,0.10507471,0.023665101,0.577185931,0.577185931,0.417308898,0.006015204,0.006015204,0.002418367,0.758320103,0.758320103,0.366166058,0.10507471,0.10507471,0.023665101,0.577185931,0.577185931,0.417308898,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.36696482,1.66858E+18,-0.010633697,0.021647188,2.212795944,0.011635931,0.012823494,1.617750831,0.061104705,0.04347644,-0.284501852,-0.008087875,0.018156879,-0.019959092,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.02538644,0.023284521,0,0,0,1.612724517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291619832,0,0,0,6.644000053,6.143000126,12.71399975,1.661000013,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.02538644,0.023284521,1.612724517,-0.291619832,6.644000053,6.143000126,12.71399975,1.661000013,0.323774485,0.311941236,0.453684057,0,0,0,0.001613122,0.020287976,2.216421005,0.011635931,0.012823494,1.618237827,0.09770549,0.039414303,-0.226238948,-0.008087875,0.018156879,-0.019546997,0,0,1,1,0,0,0,1,1,0,0,0,0.213339182,0.336381031,0,0.004019183,0.004019183,0.002407243,0.795918542,0.795918542,0.353324052,0.085274284,0.085274284,0.003665101,0.587185931,0.587185931,0.402796108,0.00735566,0.00735566,0.00252338,0.795918542,0.795918542,0.387557389,0.11507471,0.11507471,0.033665101,0.587185931,0.587185931,0.427308898,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.40115094,1.66858E+18,-0.008301077,0.023086156,2.203336968,0.011366335,0.013428723,1.617085528,0.078852469,0.042861594,-0.283036703,-0.008087875,0.018156879,-0.019959092,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.02538644,0.023284521,0,0,0,1.612724517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291619832,0,0,0,6.644000053,6.143000126,12.71399975,1.661000013,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.02538644,0.023284521,1.612724517,-0.291619832,6.644000053,6.143000126,12.71399975,1.661000013,0.532432914,-0.018445366,0.043954477,0,0,0,-0.008301077,0.023086156,2.203336968,0.011366335,0.013428723,1.617085528,0.078852469,0.042861594,-0.283036703,-0.008087875,0.018156879,-0.019959092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491749,0.00491749,0.002429296,0.834821838,0.834821838,0.373706511,0.095274284,0.095274284,0.013665101,0.597185931,0.597185931,0.412796108,0.00491749,0.00491749,0.002429296,0.834821838,0.834821838,0.373706511,0.095274284,0.095274284,0.013665101,0.597185931,0.597185931,0.412796108,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.43357682,1.66858E+18,-0.005376866,0.024504628,2.193926831,0.011096739,0.014033953,1.616420224,0.096600233,0.042246749,-0.281571553,-0.008087875,0.018156879,-0.019959092,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.02538644,0.023284521,0,0,0,1.612724517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291619832,0,0,0,6.644999981,6.139999866,12.73099995,1.496000051,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.02538644,0.023284521,1.612724517,-0.291619832,6.644999981,6.139999866,12.73099995,1.496000051,0.532432914,-0.018445366,0.043954477,0,0,0,-0.005376866,0.024504628,2.193926831,0.011096739,0.014033953,1.616420224,0.096600233,0.042246749,-0.281571553,-0.008087875,0.018156879,-0.019959092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192.5167721,0.006027519,0.006027519,0.002481716,0.875052215,0.875052215,0.395006294,0.105274284,0.105274284,0.023665101,0.607185931,0.607185931,0.422796108,0.006027519,0.006027519,0.002481716,0.875052215,0.875052215,0.395006294,0.105274284,0.105274284,0.023665101,0.607185931,0.607185931,0.422796108,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.46744776,1.66858E+18,-0.019842418,0.026447673,2.184565531,0.010827143,0.014639182,1.615742131,0.060587682,0.043261535,-0.280106404,-0.008087875,0.018156879,-0.019969538,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.041456578,0.027102861,0,0,0,1.615619516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291619832,0,0,0,6.644999981,6.139999866,12.73099995,1.496000051,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.041456578,0.027102861,1.615619516,-0.291619832,6.644999981,6.139999866,12.73099995,1.496000051,0.532432914,-0.018445366,0.043954477,0,0,0,-0.001861062,0.025902605,2.184565531,0.010827143,0.014639182,1.615754921,0.114347997,0.041631903,-0.280106404,-0.008087875,0.018156879,-0.019959092,0,0,1,0,0,0,0,1,0,0,0,0,0.310925286,0,0,0.004023904,0.004023904,0.002586724,0.916631893,0.916631893,0.377833301,0.085350919,0.085350919,0.033665101,0.617185931,0.617185931,0.406508587,0.00737149,0.00737149,0.002586724,0.916631893,0.916631893,0.417245624,0.115274284,0.115274284,0.033665101,0.617185931,0.617185931,0.432796108,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.50039172,1.66858E+18,-0.017387503,0.028150128,2.18293996,0.010557547,0.015244411,1.61507648,0.086707254,0.058885781,-0.192762072,-0.008087875,0.018156879,-0.019969538,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.041456578,0.027102861,0,0,0,1.615619516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183073869,0,0,0,6.644999981,6.139999866,12.73099995,1.496000051,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.041456578,0.027102861,1.615619516,-0.183073869,6.644999981,6.139999866,12.73099995,1.496000051,0.783587177,0.468727377,-0.465374609,0,0,0,-0.017387503,0.028150128,2.17497011,0.010557547,0.015244411,1.61507648,0.086707254,0.058885781,-0.295618891,-0.008087875,0.018156879,-0.019969538,0,0,0,1,0,0,0,0,1,0,0,0,0,0.514887629,0,0.004923556,0.004923556,0.002526951,0.959583096,0.959583096,0.398859341,0.095350919,0.095350919,0.003758819,0.627185931,0.627185931,0.416508587,0.004923556,0.004923556,0.002766545,0.959583096,0.959583096,0.398859341,0.095350919,0.095350919,0.043665101,0.627185931,0.627185931,0.416508587,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.53471017,1.66858E+18,-0.014061935,0.030373391,2.176256016,0.010287952,0.01584964,1.614410829,0.112826827,0.074510026,-0.208274558,-0.008087875,0.018156879,-0.019969538,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.041456578,0.027102861,0,0,0,1.615619516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183073869,0,0,0,6.650000095,5.875,12.73600006,1.52699995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.041456578,0.027102861,1.615619516,-0.183073869,6.650000095,5.875,12.73600006,1.52699995,0.783587177,0.468727377,-0.465374609,0,0,0,-0.014061935,0.030373391,2.176256016,0.010287952,0.01584964,1.614410829,0.112826827,0.074510026,-0.208274558,-0.008087875,0.018156879,-0.019969538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.5885499,0.006035098,0.006035098,0.002553322,1.003928045,1.003928045,0.420810955,0.105350919,0.105350919,0.013758819,0.637185931,0.637185931,0.426508587,0.006035098,0.006035098,0.002553322,1.003928045,1.003928045,0.420810955,0.105350919,0.105350919,0.013758819,0.637185931,0.637185931,0.426508587,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.56737733,1.66858E+18,-0.012502173,0.026604304,2.169054989,0.010018356,0.01645487,1.613434004,0.131064377,0.070662372,-0.223787045,-0.008087875,0.018156879,-0.020215501,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.015667302,0.018785108,0,0,0,1.61062881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183073869,0,0,0,6.650000095,5.875,12.73600006,1.52699995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.015667302,0.018785108,1.61062881,-0.183073869,6.650000095,5.875,12.73600006,1.52699995,0.783587177,0.468727377,-0.465374609,0,0,0,-0.009865714,0.033117463,2.169054989,0.010018356,0.01645487,1.613745177,0.1389464,0.090134272,-0.223787045,-0.008087875,0.018156879,-0.019969538,0,0,1,0,0,0,0,1,0,0,0,0,0.121334935,0,0,0.004026663,0.004026663,0.002610268,1.049688963,1.049688963,0.399405299,0.08537254,0.08537254,0.023758819,0.647185931,0.647185931,0.408827265,0.007380754,0.007380754,0.002610268,1.049688963,1.049688963,0.443710367,0.115350919,0.115350919,0.023758819,0.647185931,0.647185931,0.436508587,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.6008687,1.66858E+18,-0.0075138,0.029501023,2.165405897,0.00974876,0.017060099,1.612760154,0.168238016,0.103140754,-0.177159867,-0.008087875,0.018156879,-0.020215501,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.015667302,0.018785108,0,0,0,1.61062881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169384303,0,0,0,6.650000095,5.875,12.73600006,1.52699995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.015667302,0.018785108,1.61062881,-0.169384303,6.650000095,5.875,12.73600006,1.52699995,1.115209156,0.974351441,-0.515862966,0,0,0,-0.0075138,0.029501023,2.16130883,0.00974876,0.017060099,1.612760154,0.168238016,0.103140754,-0.240982478,-0.008087875,0.018156879,-0.020215501,0,0,0,1,0,0,0,0,1,0,0,0,0,0.367912578,0,0.004926846,0.004926846,0.002596002,1.096888072,1.096888072,0.420909284,0.09537254,0.09537254,0.003666209,0.657185931,0.657185931,0.418827265,0.004926846,0.004926846,0.002720012,1.096888072,1.096888072,0.420909284,0.09537254,0.09537254,0.033758819,0.657185931,0.657185931,0.418827265,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.63363957,1.66858E+18,-0.001286305,0.033480354,2.159213977,0.009479164,0.017665328,1.612086304,0.205411654,0.135619135,-0.194355299,-0.008087875,0.018156879,-0.020215501,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.015667302,0.018785108,0,0,0,1.61062881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169384303,0,0,0,6.645999908,5.882999897,8.571000099,1.504999995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.015667302,0.018785108,1.61062881,-0.169384303,6.645999908,5.882999897,8.571000099,1.504999995,1.115209156,0.974351441,-0.515862966,0,0,0,-0.001286305,0.033480354,2.159213977,0.009479164,0.017665328,1.612086304,0.205411654,0.135619135,-0.194355299,-0.008087875,0.018156879,-0.020215501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0995272,0.006038969,0.006038969,0.002618543,1.145547594,1.145547594,0.443343997,0.10537254,0.10537254,0.013666209,0.667185931,0.667185931,0.428827265,0.006038969,0.006038969,0.002618543,1.145547594,1.145547594,0.443343997,0.10537254,0.10537254,0.013666209,0.667185931,0.667185931,0.428827265,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.66753793,1.66858E+18,-0.005090803,0.025613119,2.152448877,0.009209568,0.018270558,1.611698638,0.208894494,0.129450545,-0.211550732,-0.008087875,0.018156879,-0.019995934,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.018613789,0.010100798,0,0,0,1.614151301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169384303,0,0,0,6.645999908,5.882999897,8.571000099,1.504999995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.018613789,0.010100798,1.614151301,-0.169384303,6.645999908,5.882999897,8.571000099,1.504999995,1.115209156,0.974351441,-0.515862966,0,0,0,0.006180311,0.038542299,2.152448877,0.009209568,0.018270558,1.611412454,0.242585293,0.168097516,-0.211550732,-0.008087875,0.018156879,-0.020215501,0,0,1,0,0,0,0,1,0,0,0,0,0.296029387,0,0,0.004028002,0.004028002,0.002671454,1.195689752,1.195689752,0.417962568,0.085375886,0.085375886,0.023666209,0.677185931,0.677185931,0.410120294,0.007385253,0.007385253,0.002671454,1.195689752,1.195689752,0.466731659,0.11537254,0.11537254,0.023666209,0.677185931,0.677185931,0.438827265,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
33.7013731,1.66858E+18,0.002318214,0.030284483,2.141617347,0.008939972,0.018875787,1.611032107,0.235646512,0.150831281,-0.273940974,-0.008087875,0.018156879,-0.019995934,0,0,0,0,0,0,0,0,0,0,0,0,-0.067927081,-0.053813536,1.261171739,-0.017304331,0.01229875,1.643308777,0,0,0,0,0,0,-0.018613789,0.010100798,0,0,0,1.614151301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281254552,0,0,0,6.645999908,5.882999897,8.571000099,1.504999995,0,0,0,0,0,0,0,0,-0.067927081,1.261171739,0.053813536,-0.017304331,0.01229875,1.643308777,-0.018613789,0.010100798,1.614151301,-0.281254552,6.645999908,5.882999897,8.571000099,1.504999995,0.802560538,0.641422086,-0.075730191,0,0,0,0.002318214,0.030284483,2.145355113,0.008939972,0.018875787,1.611032107,0.235646512,0.150831281,-0.214075071,-0.008087875,0.018156879,-0.019995934,0,0,0,1,0,0,0,0,1,0,0,0,0,0.345629645,0,0.004928322,0.004928322,0.002660005,1.247336767,1.247336767,0.439799056,0.095375886,0.095375886,0.003665114,0.687185931,0.687185931,0.420120294,0.004928322,0.004928322,0.002776956,1.247336767,1.247336767,0.439799056,0.095375886,0.095375886,0.033666209,0.687185931,0.687185931,0.420120294,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.008860764,0.008860764,0.008860764,1.869953705,1.869953705,1,0,0,0,0,0,0,0.008860764,0.008860764,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004112866,0,0,0,0.001707037,0.001707037,0.001707037,0.001707037,0,0,0,0,0,0,0,0
